CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate
673,2011-07-21,USD,JPY,103.304
674,2011-07-21,USD,MXN,9.5792
675,2011-07-21,USD,SAR,3.7509
676,2011-07-21,USD,VEB,650.5
677,2011-07-22,USD,ARS,0.9999
678,2011-07-22,USD,AUD,1.5192
679,2011-07-22,USD,BRL,1.852
680,2011-07-22,USD,CAD,1.4494
681,2011-07-22,USD,CNY,8.2805
682,2011-07-22,USD,DEM,1.8955
683,2011-07-22,USD,EUR,0.969
684,2011-07-22,USD,FRF,6.3571
685,2011-07-22,USD,GBP,0.6092
686,2011-07-22,USD,JPY,104.305
687,2011-07-22,USD,MXN,9.5229
688,2011-07-22,USD,SAR,3.7505
689,2011-07-22,USD,VEB,650.0099
690,2011-07-23,USD,ARS,0.9999
691,2011-07-23,USD,AUD,1.5296
692,2011-07-23,USD,BRL,1.842
693,2011-07-23,USD,CAD,1.4598
694,2011-07-23,USD,CNY,8.2805
695,2011-07-23,USD,DEM,1.8965
696,2011-07-23,USD,EUR,0.9697
697,2011-07-23,USD,FRF,6.3605
698,2011-07-23,USD,GBP,0.6075
699,2011-07-23,USD,JPY,105.269
700,2011-07-23,USD,MXN,9.57
701,2011-07-23,USD,SAR,3.7505
702,2011-07-23,USD,VEB,650.5099
703,2011-07-24,USD,ARS,0.9996
704,2011-07-24,USD,AUD,1.5271
705,2011-07-24,USD,BRL,1.829
706,2011-07-24,USD,CAD,1.4568
707,2011-07-24,USD,CNY,8.2802
708,2011-07-24,USD,DEM,1.9008
709,2011-07-24,USD,EUR,0.9718
710,2011-07-24,USD,FRF,6.375
711,2011-07-24,USD,GBP,0.6105
712,2011-07-24,USD,JPY,105.376
713,2011-07-24,USD,MXN,9.4749
714,2011-07-24,USD,SAR,3.7505
715,2011-07-24,USD,VEB,650.75
716,2011-07-25,USD,ARS,0.9996
717,2011-07-25,USD,AUD,1.5271
718,2011-07-25,USD,BRL,1.829
719,2011-07-25,USD,CAD,1.4581
720,2011-07-25,USD,CNY,8.2802
721,2011-07-25,USD,DEM,1.8996
722,2011-07-25,USD,EUR,0.9713
723,2011-07-25,USD,FRF,6.371
724,2011-07-25,USD,GBP,0.61
725,2011-07-25,USD,JPY,105.25
726,2011-07-25,USD,MXN,9.4749
727,2011-07-25,USD,SAR,3.7505
728,2011-07-25,USD,VEB,650.75
729,2011-07-26,USD,ARS,0.9996
730,2011-07-26,USD,AUD,1.5269
731,2011-07-26,USD,BRL,1.829
732,2011-07-26,USD,CAD,1.4564
733,2011-07-26,USD,CNY,8.2802
734,2011-07-26,USD,DEM,1.9007
735,2011-07-26,USD,EUR,0.9718
736,2011-07-26,USD,FRF,6.3746
737,2011-07-26,USD,GBP,0.6099
738,2011-07-26,USD,JPY,105.124
739,2011-07-26,USD,MXN,9.4749
740,2011-07-26,USD,SAR,3.7505
741,2011-07-26,USD,VEB,650.75
742,2011-07-27,USD,ARS,0.9999
743,2011-07-27,USD,AUD,1.5238
744,2011-07-27,USD,BRL,1.8149
745,2011-07-27,USD,CAD,1.456
746,2011-07-27,USD,CNY,8.2802
747,2011-07-27,USD,DEM,1.9078
748,2011-07-27,USD,EUR,0.9755
749,2011-07-27,USD,FRF,6.3987
750,2011-07-27,USD,GBP,0.6111
751,2011-07-27,USD,JPY,105.2
752,2011-07-27,USD,MXN,9.4649
753,2011-07-27,USD,SAR,3.7503
754,2011-07-27,USD,VEB,652.0
755,2011-07-28,USD,ARS,0.9999
756,2011-07-28,USD,AUD,1.5206
757,2011-07-28,USD,BRL,1.823
758,2011-07-28,USD,CAD,1.4578
759,2011-07-28,USD,CNY,8.2803
760,2011-07-28,USD,DEM,1.893
761,2011-07-28,USD,EUR,0.9678
762,2011-07-28,USD,FRF,6.3487
763,2011-07-28,USD,GBP,0.6069
764,2011-07-28,USD,JPY,106.061
765,2011-07-28,USD,MXN,9.522
766,2011-07-28,USD,SAR,3.7504
767,2011-07-28,USD,VEB,651.75
768,2011-07-29,USD,ARS,0.9999
769,2011-07-29,USD,AUD,1.5187
770,2011-07-29,USD,BRL,1.829
771,2011-07-29,USD,CAD,1.454
772,2011-07-29,USD,CNY,8.2804
773,2011-07-29,USD,DEM,1.8978
774,2011-07-29,USD,EUR,0.9704
775,2011-07-29,USD,FRF,6.3651
776,2011-07-29,USD,GBP,0.607
777,2011-07-29,USD,JPY,105.97
778,2011-07-29,USD,MXN,9.5427
779,2011-07-29,USD,SAR,3.7504
780,2011-07-29,USD,VEB,652.6499
781,2011-07-30,USD,ARS,0.9998
782,2011-07-30,USD,AUD,1.4998
783,2011-07-30,USD,BRL,1.8129
784,2011-07-30,USD,CAD,1.4508
785,2011-07-30,USD,CNY,8.2805
786,2011-07-30,USD,DEM,1.9075
787,2011-07-30,USD,EUR,0.9752
788,2011-07-30,USD,FRF,6.3975
789,2011-07-30,USD,GBP,0.6075
790,2011-07-30,USD,JPY,106.15
791,2011-07-30,USD,MXN,9.4849
792,2011-07-30,USD,SAR,3.7504
793,2011-07-30,USD,VEB,652.5
794,2011-07-31,USD,ARS,0.9992
795,2011-07-31,USD,AUD,1.5015
796,2011-07-31,USD,BRL,1.8049
797,2011-07-31,USD,CAD,1.45
798,2011-07-31,USD,CNY,8.2805
799,2011-07-31,USD,DEM,1.9285
800,2011-07-31,USD,EUR,0.9859
801,2011-07-31,USD,FRF,6.4679
802,2011-07-31,USD,GBP,0.6119
803,2011-07-31,USD,JPY,105.794
804,2011-07-31,USD,MXN,9.4299
805,2011-07-31,USD,SAR,3.7503
806,2011-07-31,USD,VEB,651.85
807,2011-08-01,USD,ARS,0.9992
808,2011-08-01,USD,AUD,1.5038
809,2011-08-01,USD,BRL,1.8049
810,2011-08-01,USD,CAD,1.45
811,2011-08-01,USD,CNY,8.2805
812,2011-08-01,USD,DEM,1.9296
813,2011-08-01,USD,EUR,0.9866
814,2011-08-01,USD,FRF,6.4715
815,2011-08-01,USD,GBP,0.6116
816,2011-08-01,USD,JPY,106.08
817,2011-08-01,USD,MXN,9.4299
818,2011-08-01,USD,SAR,3.7503
819,2011-08-01,USD,VEB,651.85
820,2011-08-02,USD,ARS,0.9992
821,2011-08-02,USD,AUD,1.5025
822,2011-08-02,USD,BRL,1.8049
823,2011-08-02,USD,CAD,1.4502
824,2011-08-02,USD,CNY,8.2805
825,2011-08-02,USD,DEM,1.9289
826,2011-08-02,USD,EUR,0.9861
827,2011-08-02,USD,FRF,6.4692
828,2011-08-02,USD,GBP,0.6116
829,2011-08-02,USD,JPY,105.906
830,2011-08-02,USD,MXN,9.4299
831,2011-08-02,USD,SAR,3.7503
832,2011-08-02,USD,VEB,651.85
833,2011-08-03,USD,ARS,0.9999
834,2011-08-03,USD,AUD,1.5041
835,2011-08-03,USD,BRL,1.794
836,2011-08-03,USD,CAD,1.4501
837,2011-08-03,USD,CNY,8.28
838,2011-08-03,USD,DEM,1.934
839,2011-08-03,USD,EUR,0.9889
840,2011-08-03,USD,FRF,6.4866
841,2011-08-03,USD,GBP,0.6128
842,2011-08-03,USD,JPY,104.896
843,2011-08-03,USD,MXN,9.429
844,2011-08-03,USD,SAR,3.7504
845,2011-08-03,USD,VEB,652.25
846,2011-08-04,USD,ARS,0.9999
847,2011-08-04,USD,AUD,1.5017
848,2011-08-04,USD,BRL,1.7929
849,2011-08-04,USD,CAD,1.4507
850,2011-08-04,USD,CNY,8.28
851,2011-08-04,USD,DEM,1.9307
852,2011-08-04,USD,EUR,0.987
853,2011-08-04,USD,FRF,6.4752
854,2011-08-04,USD,GBP,0.6109
855,2011-08-04,USD,JPY,105.744
856,2011-08-04,USD,MXN,9.4183
857,2011-08-04,USD,SAR,3.7505
858,2011-08-04,USD,VEB,653.1
859,2011-08-05,USD,ARS,0.9998
860,2011-08-05,USD,AUD,1.5074
861,2011-08-05,USD,BRL,1.792
862,2011-08-05,USD,CAD,1.452
863,2011-08-05,USD,CNY,8.2805
864,2011-08-05,USD,DEM,1.9321
865,2011-08-05,USD,EUR,0.9879
866,2011-08-05,USD,FRF,6.4804
867,2011-08-05,USD,GBP,0.6084
868,2011-08-05,USD,JPY,105.399
869,2011-08-05,USD,MXN,9.4137
870,2011-08-05,USD,SAR,3.7505
871,2011-08-05,USD,VEB,653.0
872,2011-08-06,USD,ARS,0.9998
873,2011-08-06,USD,AUD,1.5027
874,2011-08-06,USD,BRL,1.784
875,2011-08-06,USD,CAD,1.4474
876,2011-08-06,USD,CNY,8.2802
877,2011-08-06,USD,DEM,1.9228
878,2011-08-06,USD,EUR,0.983
879,2011-08-06,USD,FRF,6.4486
880,2011-08-06,USD,GBP,0.6046
881,2011-08-06,USD,JPY,105.33
882,2011-08-06,USD,MXN,9.4407
883,2011-08-06,USD,SAR,3.7505
884,2011-08-06,USD,VEB,653.55
885,2011-08-07,USD,ARS,0.9995
886,2011-08-07,USD,AUD,1.5101
887,2011-08-07,USD,BRL,1.7729
888,2011-08-07,USD,CAD,1.4415
889,2011-08-07,USD,CNY,8.2803
890,2011-08-07,USD,DEM,1.9386
891,2011-08-07,USD,EUR,0.9911
892,2011-08-07,USD,FRF,6.5016
893,2011-08-07,USD,GBP,0.6065
894,2011-08-07,USD,JPY,104.85
895,2011-08-07,USD,MXN,9.48
896,2011-08-07,USD,SAR,3.7505
897,2011-08-07,USD,VEB,653.0099
898,2011-08-08,USD,ARS,0.9995
899,2011-08-08,USD,AUD,1.5076
900,2011-08-08,USD,BRL,1.7729
901,2011-08-08,USD,CAD,1.4415
902,2011-08-08,USD,CNY,8.2803
903,2011-08-08,USD,DEM,1.9386
904,2011-08-08,USD,EUR,0.9911
905,2011-08-08,USD,FRF,6.5016
906,2011-08-08,USD,GBP,0.6065
907,2011-08-08,USD,JPY,104.85
908,2011-08-08,USD,MXN,9.468
909,2011-08-08,USD,SAR,3.7505
910,2011-08-08,USD,VEB,653.0099
911,2011-08-09,USD,ARS,0.9995
912,2011-08-09,USD,AUD,1.5076
913,2011-08-09,USD,BRL,1.7729
914,2011-08-09,USD,CAD,1.4415
915,2011-08-09,USD,CNY,8.2803
916,2011-08-09,USD,DEM,1.9386
917,2011-08-09,USD,EUR,0.9911
918,2011-08-09,USD,FRF,6.5016
919,2011-08-09,USD,GBP,0.6065
920,2011-08-09,USD,JPY,105.261
921,2011-08-09,USD,MXN,9.468
922,2011-08-09,USD,SAR,3.7505
923,2011-08-09,USD,VEB,653.0099
924,2011-08-10,USD,ARS,0.9999
925,2011-08-10,USD,AUD,1.529
926,2011-08-10,USD,BRL,1.7729
927,2011-08-10,USD,CAD,1.4433
928,2011-08-10,USD,CNY,8.2797
929,2011-08-10,USD,DEM,1.9435
930,2011-08-10,USD,EUR,0.9937
931,2011-08-10,USD,FRF,6.5183
932,2011-08-10,USD,GBP,0.6057
933,2011-08-10,USD,JPY,105.685
934,2011-08-10,USD,MXN,9.5312
935,2011-08-10,USD,SAR,3.7505
936,2011-08-10,USD,VEB,654.45
937,2011-08-11,USD,ARS,0.9998
938,2011-08-11,USD,AUD,1.526
939,2011-08-11,USD,BRL,1.7769
940,2011-08-11,USD,CAD,1.4376
941,2011-08-11,USD,CNY,8.2794
942,2011-08-11,USD,DEM,1.9537
943,2011-08-11,USD,EUR,0.9989
944,2011-08-11,USD,FRF,6.5522
945,2011-08-11,USD,GBP,0.608
946,2011-08-11,USD,JPY,106.021
947,2011-08-11,USD,MXN,9.5292
948,2011-08-11,USD,SAR,3.7507
949,2011-08-11,USD,VEB,654.5
950,2011-08-12,USD,ARS,0.9998
951,2011-08-12,USD,AUD,1.5348
952,2011-08-12,USD,BRL,1.7789
953,2011-08-12,USD,CAD,1.4384
954,2011-08-12,USD,CNY,8.2789
955,2011-08-12,USD,DEM,1.9527
956,2011-08-12,USD,EUR,0.9983
957,2011-08-12,USD,FRF,6.5491
958,2011-08-12,USD,GBP,0.6102
959,2011-08-12,USD,JPY,105.703
960,2011-08-12,USD,MXN,9.5137
961,2011-08-12,USD,SAR,3.7505
962,2011-08-12,USD,VEB,655.25
963,2011-08-13,USD,ARS,0.9998
964,2011-08-13,USD,AUD,1.5283
965,2011-08-13,USD,BRL,1.78
966,2011-08-13,USD,CAD,1.4357
967,2011-08-13,USD,CNY,8.279
968,2011-08-13,USD,DEM,1.9798
969,2011-08-13,USD,EUR,1.0122
970,2011-08-13,USD,FRF,6.6398
971,2011-08-13,USD,GBP,0.6102
972,2011-08-13,USD,JPY,105.193
973,2011-08-13,USD,MXN,9.5403
974,2011-08-13,USD,SAR,3.7505
975,2011-08-13,USD,VEB,655.25
976,2011-08-14,USD,ARS,1.0
977,2011-08-14,USD,AUD,1.576
978,2011-08-14,USD,BRL,1.794
979,2011-08-14,USD,CAD,1.4461
980,2011-08-14,USD,CNY,8.2789
981,2011-08-14,USD,DEM,2.0032
982,2011-08-14,USD,EUR,1.0242
983,2011-08-14,USD,FRF,6.7186
984,2011-08-14,USD,GBP,0.6177
985,2011-08-14,USD,JPY,107.17
986,2011-08-14,USD,MXN,9.6099
987,2011-08-14,USD,SAR,3.7505
988,2011-08-14,USD,VEB,654.6499
989,2011-08-15,USD,ARS,1.0
990,2011-08-15,USD,AUD,1.576
991,2011-08-15,USD,BRL,1.798
992,2011-08-15,USD,CAD,1.4472
993,2011-08-15,USD,CNY,8.2789
994,2011-08-15,USD,DEM,2.0019
995,2011-08-15,USD,EUR,1.0235
996,2011-08-15,USD,FRF,6.714
997,2011-08-15,USD,GBP,0.6177
998,2011-08-15,USD,JPY,107.09
999,2011-08-15,USD,MXN,9.6099
1000,2011-08-15,USD,SAR,3.7505
1001,2011-08-15,USD,VEB,654.6499
1002,2011-08-16,USD,ARS,1.0
1003,2011-08-16,USD,AUD,1.5698
1004,2011-08-16,USD,BRL,1.798
1005,2011-08-16,USD,CAD,1.4462
1006,2011-08-16,USD,CNY,8.2789
1007,2011-08-16,USD,DEM,2.0017
1008,2011-08-16,USD,EUR,1.0235
1009,2011-08-16,USD,FRF,6.7138
1010,2011-08-16,USD,GBP,0.6176
1011,2011-08-16,USD,JPY,107.114
1012,2011-08-16,USD,MXN,9.6099
1013,2011-08-16,USD,SAR,3.7505
1014,2011-08-16,USD,VEB,654.6499
1015,2011-08-17,USD,ARS,0.9998
1016,2011-08-17,USD,AUD,1.5712
1017,2011-08-17,USD,BRL,1.785
1018,2011-08-17,USD,CAD,1.4459
1019,2011-08-17,USD,CNY,8.2784
1020,2011-08-17,USD,DEM,2.016
1021,2011-08-17,USD,EUR,1.0307
1022,2011-08-17,USD,FRF,6.7617
1023,2011-08-17,USD,GBP,0.6191
1024,2011-08-17,USD,JPY,107.459
1025,2011-08-17,USD,MXN,9.5922
1026,2011-08-17,USD,SAR,3.7505
1027,2011-08-17,USD,VEB,655.7599
1028,2011-08-18,USD,ARS,0.9998
1029,2011-08-18,USD,AUD,1.5834
1030,2011-08-18,USD,BRL,1.79
1031,2011-08-18,USD,CAD,1.4473
1032,2011-08-18,USD,CNY,8.2782
1033,2011-08-18,USD,DEM,2.0125
1034,2011-08-18,USD,EUR,1.0289
1035,2011-08-18,USD,FRF,6.75
1036,2011-08-18,USD,GBP,0.6191
1037,2011-08-18,USD,JPY,107.8289
1038,2011-08-18,USD,MXN,9.5906
1039,2011-08-18,USD,SAR,3.7505
1040,2011-08-18,USD,VEB,656.0099
1041,2011-08-19,USD,ARS,0.9998
1042,2011-08-19,USD,AUD,1.569
1043,2011-08-19,USD,BRL,1.786
1044,2011-08-19,USD,CAD,1.4399
1045,2011-08-19,USD,CNY,8.2781
1046,2011-08-19,USD,DEM,2.004
1047,2011-08-19,USD,EUR,1.0246
1048,2011-08-19,USD,FRF,6.721
1049,2011-08-19,USD,GBP,0.622
1050,2011-08-19,USD,JPY,108.293
1051,2011-08-19,USD,MXN,9.5503
1052,2011-08-19,USD,SAR,3.7505
1053,2011-08-19,USD,VEB,656.75
1054,2011-08-20,USD,ARS,0.9998
1055,2011-08-20,USD,AUD,1.5722
1056,2011-08-20,USD,BRL,1.785
1057,2011-08-20,USD,CAD,1.4422
1058,2011-08-20,USD,CNY,8.2796
1059,2011-08-20,USD,DEM,1.9752
1060,2011-08-20,USD,EUR,1.0099
1061,2011-08-20,USD,FRF,6.6245
1062,2011-08-20,USD,GBP,0.626
1063,2011-08-20,USD,JPY,107.677
1064,2011-08-20,USD,MXN,9.4953
1065,2011-08-20,USD,SAR,3.7505
1066,2011-08-20,USD,VEB,656.8999
1067,2011-08-21,USD,ARS,0.9993
1068,2011-08-21,USD,AUD,1.5714
1069,2011-08-21,USD,BRL,1.7689
1070,2011-08-21,USD,CAD,1.4416
1071,2011-08-21,USD,CNY,8.2796
1072,2011-08-21,USD,DEM,1.9908
1073,2011-08-21,USD,EUR,1.0179
1074,2011-08-21,USD,FRF,6.6772
1075,2011-08-21,USD,GBP,0.6284
1076,2011-08-21,USD,JPY,107.211
1077,2011-08-21,USD,MXN,9.45
1078,2011-08-21,USD,SAR,3.7505
1079,2011-08-21,USD,VEB,656.5
1080,2011-08-22,USD,ARS,0.9993
1081,2011-08-22,USD,AUD,1.571
1082,2011-08-22,USD,BRL,1.77
1083,2011-08-22,USD,CAD,1.442
1084,2011-08-22,USD,CNY,8.2796
1085,2011-08-22,USD,DEM,1.988
1086,2011-08-22,USD,EUR,1.0165
1087,2011-08-22,USD,FRF,6.6676
1088,2011-08-22,USD,GBP,0.6284
1089,2011-08-22,USD,JPY,107.39
1090,2011-08-22,USD,MXN,9.45
1091,2011-08-22,USD,SAR,3.7505
1092,2011-08-22,USD,VEB,656.5
1093,2011-08-23,USD,ARS,0.9993
1094,2011-08-23,USD,AUD,1.5683
1095,2011-08-23,USD,BRL,1.77
1096,2011-08-23,USD,CAD,1.4404
1097,2011-08-23,USD,CNY,8.2796
1098,2011-08-23,USD,DEM,1.9879
1099,2011-08-23,USD,EUR,1.0164
1100,2011-08-23,USD,FRF,6.6672
1101,2011-08-23,USD,GBP,0.6287
1102,2011-08-23,USD,JPY,107.269
1103,2011-08-23,USD,MXN,9.45
1104,2011-08-23,USD,SAR,3.7504
1105,2011-08-23,USD,VEB,656.5
1106,2011-08-24,USD,ARS,0.9998
1107,2011-08-24,USD,AUD,1.579
1108,2011-08-24,USD,BRL,1.7689
1109,2011-08-24,USD,CAD,1.4474
1110,2011-08-24,USD,CNY,8.2796
1111,2011-08-24,USD,DEM,1.9957
1112,2011-08-24,USD,EUR,1.0204
1113,2011-08-24,USD,FRF,6.6932
1114,2011-08-24,USD,GBP,0.6262
1115,2011-08-24,USD,JPY,108.725
1116,2011-08-24,USD,MXN,9.4268
1117,2011-08-24,USD,SAR,3.7505
1118,2011-08-24,USD,VEB,657.0099
1119,2011-08-25,USD,ARS,0.9998
1120,2011-08-25,USD,AUD,1.5837
1121,2011-08-25,USD,BRL,1.766
1122,2011-08-25,USD,CAD,1.4463
1123,2011-08-25,USD,CNY,8.2796
1124,2011-08-25,USD,DEM,1.9832
1125,2011-08-25,USD,EUR,1.014
1126,2011-08-25,USD,FRF,6.6513
1127,2011-08-25,USD,GBP,0.6203
1128,2011-08-25,USD,JPY,109.537
1129,2011-08-25,USD,MXN,9.407
1130,2011-08-25,USD,SAR,3.7505
1131,2011-08-25,USD,VEB,657.5099
1132,2011-08-26,USD,ARS,0.9998
1133,2011-08-26,USD,AUD,1.5766
1134,2011-08-26,USD,BRL,1.7689
1135,2011-08-26,USD,CAD,1.4451
1136,2011-08-26,USD,CNY,8.2796
1137,2011-08-26,USD,DEM,1.9696
1138,2011-08-26,USD,EUR,1.0069
1139,2011-08-26,USD,FRF,6.6058
1140,2011-08-26,USD,GBP,0.6186
1141,2011-08-26,USD,JPY,109.537
1142,2011-08-26,USD,MXN,9.435
1143,2011-08-26,USD,SAR,3.7505
1144,2011-08-26,USD,VEB,659.25
1145,2011-08-27,USD,ARS,0.9998
1146,2011-08-27,USD,AUD,1.5845
1147,2011-08-27,USD,BRL,1.7669
1148,2011-08-27,USD,CAD,1.4492
1149,2011-08-27,USD,CNY,8.2796
1150,2011-08-27,USD,DEM,1.9866
1151,2011-08-27,USD,EUR,1.0158
1152,2011-08-27,USD,FRF,6.6631
1153,2011-08-27,USD,GBP,0.6217
1154,2011-08-27,USD,JPY,109.244
1155,2011-08-27,USD,MXN,9.4306
1156,2011-08-27,USD,SAR,3.7503
1157,2011-08-27,USD,VEB,658.0099
1158,2011-08-28,USD,ARS,0.9938
1159,2011-08-28,USD,AUD,1.5851
1160,2011-08-28,USD,BRL,1.7729
1161,2011-08-28,USD,CAD,1.4496
1162,2011-08-28,USD,CNY,8.2796
1163,2011-08-28,USD,DEM,1.9798
1164,2011-08-28,USD,EUR,1.0122
1165,2011-08-28,USD,FRF,6.6398
1166,2011-08-28,USD,GBP,0.6273
1167,2011-08-28,USD,JPY,108.854
1168,2011-08-28,USD,MXN,9.4269
1169,2011-08-28,USD,SAR,3.7503
1170,2011-08-28,USD,VEB,658.0
1171,2011-08-29,USD,ARS,0.9938
1172,2011-08-29,USD,AUD,1.5886
1173,2011-08-29,USD,BRL,1.7729
1174,2011-08-29,USD,CAD,1.448
1175,2011-08-29,USD,CNY,8.2791
1176,2011-08-29,USD,DEM,1.9798
1177,2011-08-29,USD,EUR,1.0122
1178,2011-08-29,USD,FRF,6.6398
1179,2011-08-29,USD,GBP,0.6273
1180,2011-08-29,USD,JPY,108.93
1181,2011-08-29,USD,MXN,9.4269
1182,2011-08-29,USD,SAR,3.7503
1183,2011-08-29,USD,VEB,658.0
1184,2011-08-30,USD,ARS,0.9938
1185,2011-08-30,USD,AUD,1.5915
1186,2011-08-30,USD,BRL,1.7729
1187,2011-08-30,USD,CAD,1.4504
1188,2011-08-30,USD,CNY,8.2789
1189,2011-08-30,USD,DEM,1.9833
1190,2011-08-30,USD,EUR,1.014
1191,2011-08-30,USD,FRF,6.6516
1192,2011-08-30,USD,GBP,0.6277
1193,2011-08-30,USD,JPY,108.946
1194,2011-08-30,USD,MXN,9.4269
1195,2011-08-30,USD,SAR,3.7503
1196,2011-08-30,USD,VEB,658.0
1197,2011-08-31,USD,ARS,0.9998
1198,2011-08-31,USD,AUD,1.5958
1199,2011-08-31,USD,BRL,1.774
1200,2011-08-31,USD,CAD,1.4572
1201,2011-08-31,USD,CNY,8.2787
1202,2011-08-31,USD,DEM,1.9965
1203,2011-08-31,USD,EUR,1.0208
1204,2011-08-31,USD,FRF,6.6965
1205,2011-08-31,USD,GBP,0.6301
1206,2011-08-31,USD,JPY,108.906
1207,2011-08-31,USD,MXN,9.4
1208,2011-08-31,USD,SAR,3.7504
1209,2011-08-31,USD,VEB,658.5
1210,2011-09-01,USD,ARS,0.9998
1211,2011-09-01,USD,AUD,1.5913
1212,2011-09-01,USD,BRL,1.7769
1213,2011-09-01,USD,CAD,1.456
1214,2011-09-01,USD,CNY,8.2784
1215,2011-09-01,USD,DEM,1.9932
1216,2011-09-01,USD,EUR,1.019
1217,2011-09-01,USD,FRF,6.6848
1218,2011-09-01,USD,GBP,0.6266
1219,2011-09-01,USD,JPY,109.093
1220,2011-09-01,USD,MXN,9.3658
1221,2011-09-01,USD,SAR,3.7505
1222,2011-09-01,USD,VEB,659.0
1223,2011-09-02,USD,ARS,0.9998
1224,2011-09-02,USD,AUD,1.5844
1225,2011-09-02,USD,BRL,1.775
1226,2011-09-02,USD,CAD,1.4538
1227,2011-09-02,USD,CNY,8.2784
1228,2011-09-02,USD,DEM,1.9836
1229,2011-09-02,USD,EUR,1.0142
1230,2011-09-02,USD,FRF,6.6527
1231,2011-09-02,USD,GBP,0.622
1232,2011-09-02,USD,JPY,109.405
1233,2011-09-02,USD,MXN,9.3755
1234,2011-09-02,USD,SAR,3.7505
1235,2011-09-02,USD,VEB,659.75
1236,2011-09-03,USD,ARS,0.9998
1237,2011-09-03,USD,AUD,1.5827
1238,2011-09-03,USD,BRL,1.7729
1239,2011-09-03,USD,CAD,1.451
1240,2011-09-03,USD,CNY,8.278
1241,2011-09-03,USD,DEM,1.9802
1242,2011-09-03,USD,EUR,1.0124
1243,2011-09-03,USD,FRF,6.641
1244,2011-09-03,USD,GBP,0.622
1245,2011-09-03,USD,JPY,110.684
1246,2011-09-03,USD,MXN,9.3757
1247,2011-09-03,USD,SAR,3.7505
1248,2011-09-03,USD,VEB,660.5
1249,2011-09-04,USD,ARS,0.9992
1250,2011-09-04,USD,AUD,1.5903
1251,2011-09-04,USD,BRL,1.7789
1252,2011-09-04,USD,CAD,1.4514
1253,2011-09-04,USD,CNY,8.278
1254,2011-09-04,USD,DEM,1.9854
1255,2011-09-04,USD,EUR,1.015
1256,2011-09-04,USD,FRF,6.6588
1257,2011-09-04,USD,GBP,0.6243
1258,2011-09-04,USD,JPY,111.06
1259,2011-09-04,USD,MXN,9.397
1260,2011-09-04,USD,SAR,3.7505
1261,2011-09-04,USD,VEB,660.1499
1262,2011-09-05,USD,ARS,0.9992
1263,2011-09-05,USD,AUD,1.5903
1264,2011-09-05,USD,BRL,1.78
1265,2011-09-05,USD,CAD,1.449
1266,2011-09-05,USD,CNY,8.278
1267,2011-09-05,USD,DEM,1.9843
1268,2011-09-05,USD,EUR,1.0145
1269,2011-09-05,USD,FRF,6.6554
1270,2011-09-05,USD,GBP,0.6243
1271,2011-09-05,USD,JPY,111.1
1272,2011-09-05,USD,MXN,9.397
1273,2011-09-05,USD,SAR,3.7505
1274,2011-09-05,USD,VEB,660.1499
1275,2011-09-06,USD,ARS,0.9992
1276,2011-09-06,USD,AUD,1.5923
1277,2011-09-06,USD,BRL,1.78
1278,2011-09-06,USD,CAD,1.4513
1279,2011-09-06,USD,CNY,8.278
1280,2011-09-06,USD,DEM,1.9863
1281,2011-09-06,USD,EUR,1.0156
1282,2011-09-06,USD,FRF,6.6616
1283,2011-09-06,USD,GBP,0.6241
1284,2011-09-06,USD,JPY,110.936
1285,2011-09-06,USD,MXN,9.397
1286,2011-09-06,USD,SAR,3.7504
1287,2011-09-06,USD,VEB,660.1499
1288,2011-09-07,USD,ARS,0.9998
1289,2011-09-07,USD,AUD,1.5978
1290,2011-09-07,USD,BRL,1.7789
1291,2011-09-07,USD,CAD,1.4562
1292,2011-09-07,USD,CNY,8.2782
1293,2011-09-07,USD,DEM,1.9812
1294,2011-09-07,USD,EUR,1.0129
1295,2011-09-07,USD,FRF,6.6445
1296,2011-09-07,USD,GBP,0.6251
1297,2011-09-07,USD,JPY,111.392
1298,2011-09-07,USD,MXN,9.4199
1299,2011-09-07,USD,SAR,3.7505
1300,2011-09-07,USD,VEB,660.5099
1301,2011-09-08,USD,ARS,0.9999
1302,2011-09-08,USD,AUD,1.6032
1303,2011-09-08,USD,BRL,1.786
1304,2011-09-08,USD,CAD,1.4625
1305,2011-09-08,USD,CNY,8.2781
1306,2011-09-08,USD,DEM,1.9499
1307,2011-09-08,USD,EUR,0.997
1308,2011-09-08,USD,FRF,6.5396
1309,2011-09-08,USD,GBP,0.6201
1310,2011-09-08,USD,JPY,110.902
1311,2011-09-08,USD,MXN,9.432
1312,2011-09-08,USD,SAR,3.7505
1313,2011-09-08,USD,VEB,661.1
1314,2011-09-09,USD,ARS,0.9998
1315,2011-09-09,USD,AUD,1.6136
1316,2011-09-09,USD,BRL,1.784
1317,2011-09-09,USD,CAD,1.4618
1318,2011-09-09,USD,CNY,8.2788
1319,2011-09-09,USD,DEM,1.9501
1320,2011-09-09,USD,EUR,0.997
1321,2011-09-09,USD,FRF,6.5406
1322,2011-09-09,USD,GBP,0.6237
1323,2011-09-09,USD,JPY,111.286
1324,2011-09-09,USD,MXN,9.38
1325,2011-09-09,USD,SAR,3.7507
1326,2011-09-09,USD,VEB,661.0
1327,2011-09-10,USD,ARS,0.9998
1328,2011-09-10,USD,AUD,1.6279
1329,2011-09-10,USD,BRL,1.778
