SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue
43853,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO18270155899,29813,282.0,6,446,446,5,407.0,26354.922,2530.0725,790.6477,29675.6422
43854,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO17777139245,29988,282.0,6,478,478,5,407.0,1749.588,167.9604,52.4876,1970.036
43855,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO17748116016,29946,278.0,6,462,462,5,407.0,10993.3516,1058.7224,330.8508,12382.9248
43856,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO17313123131,29680,282.0,6,509,509,5,407.0,2036.394,195.3874,61.0586,2292.84
43857,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO16733124458,30074,282.0,6,534,534,5,407.0,7186.5371,689.052,215.3287,8090.9178
43858,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO16791124272,29961,275.0,2,758,758,5,,13694.3494,1317.0672,411.5835,15423.0001
43859,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO16762199940,29865,276.0,4,1032,1032,5,,3911.5991,375.2443,117.2639,4404.1073
43860,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO16646146654,29773,280.0,1,832,832,5,,10993.3942,1057.2843,330.4013,12381.0798
43861,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO16327172067,29749,279.0,5,974,974,5,,23401.1062,2244.4088,701.3777,26346.8927
43862,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO16211194171,29945,279.0,5,919,919,5,,31000.7804,2987.8703,933.7095,34922.3602
43863,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO15747169584,29764,277.0,4,611,611,5,,1718.8983,164.9658,51.5518,1935.4159
43864,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO16037151094,30056,276.0,4,1052,1052,5,,38474.3572,3703.8969,1157.4678,43335.7219
43865,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO15689147174,30117,277.0,4,596,596,5,,13196.0548,1268.2589,396.3309,14860.6446
43866,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO14529112624,29571,280.0,1,864,864,5,,4076.388,391.2268,122.2584,4589.8732
43867,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO14471123403,29582,280.0,1,848,848,5,,32673.0446,3149.2911,984.1535,36806.4892
43868,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO14848158712,30042,282.0,6,523,523,5,407.0,2146.962,206.1084,64.4089,2417.4793
43869,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO14500145975,30107,276.0,1,1099,1099,5,,49193.9864,4734.607,1479.5647,55408.1581
43870,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO14326149236,29675,275.0,2,765,765,5,,4316.9864,413.6232,129.2572,4859.8668
43871,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO13572145817,30076,281.0,3,1076,1076,5,,9398.8972,899.949,281.2341,10580.0803
43872,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO12557127067,30100,276.0,4,1028,1028,5,,11584.459,1110.9858,347.1831,13042.6279
43873,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO12499138177,29703,276.0,4,1001,1001,5,,41250.4391,3973.725,1241.789,46465.9531
43874,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO12122162917,29569,277.0,3,562,562,5,,419.4589,40.2681,12.5838,472.3108
43875,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO12586178184,29624,279.0,5,938,30,5,,121761.9396,11871.5033,3709.8448,137343.2877
43876,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO12006119347,30091,275.0,2,784,784,5,,7135.2649,686.9474,214.6711,8036.8834
43877,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO11919119101,29925,280.0,1,840,840,5,,20628.5745,1977.1163,617.8489,23223.5397
43878,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO11716136854,29664,275.0,2,770,770,5,,4079.988,391.6788,122.3996,4594.0664
43879,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO11600128380,29510,282.0,6,540,540,5,407.0,21718.7639,2087.8858,652.4643,24459.114
43880,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO11020127453,29789,278.0,6,501,501,5,407.0,15479.55,1488.4458,465.1393,17433.1351
43881,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO10759119626,30111,277.0,3,598,598,5,,38816.8056,3725.7234,1164.2885,43706.8175
43882,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO10469165208,29558,282.0,6,500,500,5,407.0,2024.994,194.3994,60.7498,2280.1432
43883,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO10121175623,29724,275.0,2,829,829,5,,18320.6894,1763.0175,550.943,20634.6499
43884,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO10440182311,29861,277.0,3,628,11382,5,,115696.3313,11215.3536,3504.798,130416.4829
43885,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO609186449,29757,276.0,4,1070,1070,5,,68.4,5.928,1.8525,76.1805
43886,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO1827149671,29698,282.0,6,497,497,5,407.0,17358.0101,1664.9942,520.3107,19543.315
43887,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO1276169981,29493,279.0,5,970,970,5,,419.4589,40.2681,12.5838,472.3108
43888,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2088113013,29794,282.0,6,466,466,5,407.0,14432.8174,1388.4649,433.8953,16255.1776
43889,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2030112412,29830,278.0,6,553,553,5,407.0,2082.6748,199.3984,62.312,2344.3852
43890,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2146115360,29515,278.0,6,504,504,5,407.0,75191.9599,7234.307,2260.7209,84686.9878
43891,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2726163521,29807,282.0,6,449,449,5,407.0,32569.104,3126.3148,976.9734,36672.3922
43892,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2523117473,29716,281.0,4,1015,1015,5,,16544.5461,1587.1682,495.9901,18627.7044
43893,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2204129382,29905,282.0,6,505,505,5,407.0,419.4589,40.2681,12.5838,472.3108
43894,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2958194987,30004,280.0,1,892,892,5,,32492.604,3118.7048,974.5952,36585.904
43895,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO2900121738,29742,280.0,1,884,884,5,,32459.9278,3121.4886,975.4652,36556.8816
43896,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO3857154341,29866,277.0,4,588,588,5,,4345.8268,416.1227,130.0383,4891.9878
43897,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO3799116239,29522,276.0,4,1040,1040,5,,51235.0091,4912.9311,1535.291,57683.2312
43898,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO4901196283,29705,278.0,6,459,459,5,407.0,50948.9161,4908.5808,1533.9315,57391.4284
43899,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO5191115657,29906,277.0,3,600,600,5,,11942.5965,1147.8551,358.7047,13449.1563
43900,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO5568199700,29880,279.0,5,954,954,5,,34628.298,3323.6782,1038.6494,38990.6256
43901,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO5684189260,29901,276.0,4,1053,1053,5,,22717.5954,2177.0702,680.3344,25575.0
43902,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO5858178400,29507,279.0,5,972,972,5,,52803.4477,5091.7865,1591.1833,59486.4175
43903,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO5800178059,29968,279.0,5,915,915,5,,20.1865,1.6149,0.5047,22.3061
43904,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO6351158788,30095,277.0,4,587,587,5,,11361.2706,1093.5814,341.7442,12796.5962
43905,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO6293113391,29846,279.0,5,979,979,5,,9880.2666,950.9438,297.1699,11128.3803
43906,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO6438197212,29523,277.0,4,593,593,5,,32971.323,3162.1366,988.1677,37121.6273
43907,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO6641115253,29791,275.0,2,792,792,5,,14660.3024,1407.7759,439.93,16508.0083
43908,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO6670111729,29731,275.0,2,802,802,5,,2561.5408,246.3213,76.9754,2884.8375
43909,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO7221199520,29787,283.0,1,869,869,5,,25493.3215,2461.1244,769.1014,28723.5473
43910,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO7598186753,29963,279.0,5,913,913,5,,19411.9336,1867.3968,583.5615,21862.8919
43911,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO7627190040,29617,280.0,1,880,880,5,,19734.8665,1896.6545,592.7045,22224.2255
43912,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO7656175368,29853,276.0,4,1056,1056,5,,13078.2699,1258.9537,393.423,14730.6466
43913,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO7830112696,29774,277.0,4,564,564,5,,36724.0974,3522.2975,1100.718,41347.1129
43914,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO7917120732,29521,281.0,1,1054,1054,5,,8152.776,782.4537,244.5168,9179.7465
43915,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO8932129717,29688,275.0,3,785,785,5,,4049.988,388.7988,121.4996,4560.2864
43916,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO8874186100,29511,276.0,3,1046,1046,5,,39450.7884,3788.8057,1184.0018,44423.5959
43917,8,2011-07-01,2011-07-13,2011-07-08,5,False,PO8816199739,29885,283.0,1,857,857,5,,21356.1593,2050.8186,640.8808,24047.8587
43918,8,2011-07-01,2011-07-13,2011-07-08,5,True,,22041,,6,18086,18086,1,407.0,3578.27,286.2616,89.4568,3953.9884
43919,8,2011-07-01,2011-07-13,2011-07-08,5,True,,12124,,7,27575,27575,1,411.0,3578.27,286.2616,89.4568,3953.9884
43920,8,2011-07-01,2011-07-13,2011-07-08,5,True,,28066,,4,27151,27151,1,,3578.27,286.2616,89.4568,3953.9884
43921,8,2011-07-01,2011-07-13,2011-07-08,5,True,,16743,,9,18516,18516,1,405.0,3578.27,286.2616,89.4568,3953.9884
43922,8,2011-07-01,2011-07-13,2011-07-08,5,True,,13546,,8,26226,26226,1,409.0,3578.27,286.2616,89.4568,3953.9884
43923,8,2011-07-02,2011-07-14,2011-07-09,5,True,,28018,,4,28877,28877,1,,3578.27,286.2616,89.4568,3953.9884
43924,8,2011-07-02,2011-07-14,2011-07-09,5,True,,12132,,7,29716,29716,1,424.0,3578.27,286.2616,89.4568,3953.9884
43925,8,2011-07-02,2011-07-14,2011-07-09,5,True,,16661,,9,28478,28478,1,418.0,3578.27,286.2616,89.4568,3953.9884
43926,8,2011-07-03,2011-07-15,2011-07-10,5,True,,11055,,9,18542,18542,1,431.0,3374.99,269.9992,84.3748,3729.364
43927,8,2011-07-03,2011-07-15,2011-07-10,5,True,,16662,,9,26702,26702,1,431.0,3578.27,286.2616,89.4568,3953.9884
43928,8,2011-07-03,2011-07-15,2011-07-10,5,True,,16740,,9,14404,14404,1,431.0,3578.27,286.2616,89.4568,3953.9884
43929,8,2011-07-03,2011-07-15,2011-07-10,5,True,,25270,,9,25405,25405,1,431.0,699.0982,55.9279,17.4775,772.5036
43930,8,2011-07-04,2011-07-16,2011-07-11,5,True,,28038,,4,28267,28267,1,,3578.27,286.2616,89.4568,3953.9884
43931,8,2011-07-04,2011-07-16,2011-07-11,5,True,,13548,,8,17636,17636,1,448.0,3578.27,286.2616,89.4568,3953.9884
43932,8,2011-07-04,2011-07-16,2011-07-11,5,True,,16741,,9,26403,26403,1,444.0,3578.27,286.2616,89.4568,3953.9884
43933,8,2011-07-04,2011-07-16,2011-07-11,5,True,,11031,,9,22987,22987,1,444.0,3399.99,271.9992,84.9998,3756.989
43934,8,2011-07-04,2011-07-16,2011-07-11,5,True,,11034,,9,18711,18711,1,444.0,3399.99,271.9992,84.9998,3756.989
43935,8,2011-07-05,2011-07-17,2011-07-12,5,True,,20048,,10,16643,16643,1,464.0,699.0982,55.9279,17.4775,772.5036
43936,8,2011-07-05,2011-07-17,2011-07-12,5,True,,28065,,4,26957,26957,1,,3578.27,286.2616,89.4568,3953.9884
43937,8,2011-07-05,2011-07-17,2011-07-12,5,True,,17047,,9,24245,24245,1,457.0,3578.27,286.2616,89.4568,3953.9884
43938,8,2011-07-05,2011-07-17,2011-07-12,5,True,,16686,,9,15337,15337,1,457.0,3578.27,286.2616,89.4568,3953.9884
43939,8,2011-07-05,2011-07-17,2011-07-12,5,True,,16659,,9,21292,21292,1,457.0,3578.27,286.2616,89.4568,3953.9884
43940,8,2011-07-05,2011-07-17,2011-07-12,5,True,,25294,,9,17574,17574,1,457.0,699.0982,55.9279,17.4775,772.5036
43941,8,2011-07-06,2011-07-18,2011-07-13,5,True,,13600,,10,19186,19186,1,477.0,3578.27,286.2616,89.4568,3953.9884
43942,8,2011-07-06,2011-07-18,2011-07-13,5,True,,17051,,9,14866,14866,1,470.0,3578.27,286.2616,89.4568,3953.9884
43943,8,2011-07-06,2011-07-18,2011-07-13,5,True,,14565,,4,19488,19488,1,,699.0982,55.9279,17.4775,772.5036
43944,8,2011-07-06,2011-07-18,2011-07-13,5,True,,11054,,9,18844,18844,1,470.0,3399.99,271.9992,84.9998,3756.989
43945,8,2011-07-06,2011-07-18,2011-07-13,5,True,,16675,,9,19751,19751,1,470.0,3578.27,286.2616,89.4568,3953.9884
43946,8,2011-07-06,2011-07-18,2011-07-13,5,True,,16687,,9,23516,23516,1,470.0,3578.27,286.2616,89.4568,3953.9884
43947,8,2011-07-06,2011-07-18,2011-07-13,5,True,,16712,,9,14056,14056,1,470.0,3578.27,286.2616,89.4568,3953.9884
43948,8,2011-07-06,2011-07-18,2011-07-13,5,True,,11047,,9,21998,21998,1,470.0,3399.99,271.9992,84.9998,3756.989
43949,8,2011-07-07,2011-07-19,2011-07-14,5,True,,27726,,4,19937,19937,1,,3578.27,286.2616,89.4568,3953.9884
43950,8,2011-07-07,2011-07-19,2011-07-14,5,True,,28014,,4,20434,20434,1,,3578.27,286.2616,89.4568,3953.9884
43951,8,2011-07-07,2011-07-19,2011-07-14,5,True,,16696,,9,14933,14933,1,483.0,3578.27,286.2616,89.4568,3953.9884
43952,8,2011-07-07,2011-07-19,2011-07-14,5,True,,16639,,9,24077,24077,1,483.0,3578.27,286.2616,89.4568,3953.9884
43953,8,2011-07-08,2011-07-20,2011-07-15,5,True,,20049,,10,21405,21405,1,503.0,699.0982,55.9279,17.4775,772.5036
43954,8,2011-07-08,2011-07-20,2011-07-15,5,True,,13602,,10,16657,16657,1,503.0,3578.27,286.2616,89.4568,3953.9884
43955,8,2011-07-08,2011-07-20,2011-07-15,5,True,,13661,,10,25143,25143,1,503.0,3578.27,286.2616,89.4568,3953.9884
43956,8,2011-07-08,2011-07-20,2011-07-15,5,True,,11030,,9,26358,26358,1,496.0,3399.99,271.9992,84.9998,3756.989
43957,8,2011-07-09,2011-07-21,2011-07-16,5,True,,28068,,4,12047,12047,1,,3578.27,286.2616,89.4568,3953.9884
43958,8,2011-07-09,2011-07-21,2011-07-16,5,True,,16658,,9,18015,18015,1,509.0,3578.27,286.2616,89.4568,3953.9884
43959,8,2011-07-09,2011-07-21,2011-07-16,5,True,,11035,,9,23018,23018,1,509.0,3374.99,269.9992,84.3748,3729.364
43960,8,2011-07-09,2011-07-21,2011-07-16,5,True,,11046,,9,28971,28971,1,509.0,3374.99,269.9992,84.3748,3729.364
43961,8,2011-07-10,2011-07-22,2011-07-17,5,True,,28031,,4,19605,19605,1,,3578.27,286.2616,89.4568,3953.9884
43962,8,2011-07-10,2011-07-22,2011-07-17,5,True,,28076,,4,26676,26676,1,,3578.27,286.2616,89.4568,3953.9884
43963,8,2011-07-10,2011-07-22,2011-07-17,5,True,,16685,,9,22808,22808,1,522.0,3578.27,286.2616,89.4568,3953.9884
43964,8,2011-07-10,2011-07-22,2011-07-17,5,True,,16745,,9,23287,23287,1,522.0,3578.27,286.2616,89.4568,3953.9884
43965,8,2011-07-10,2011-07-22,2011-07-17,5,True,,11038,,9,27731,27731,1,522.0,3374.99,269.9992,84.3748,3729.364
43966,8,2011-07-10,2011-07-22,2011-07-17,5,True,,11039,,9,24751,24751,1,522.0,3399.99,271.9992,84.9998,3756.989
43967,8,2011-07-11,2011-07-23,2011-07-18,5,True,,28040,,1,25586,25586,1,,3578.27,286.2616,89.4568,3953.9884
43968,8,2011-07-11,2011-07-23,2011-07-18,5,True,,28067,,4,28431,28431,1,,3578.27,286.2616,89.4568,3953.9884
43969,8,2011-07-11,2011-07-23,2011-07-18,5,True,,28071,,4,21890,21890,1,,3578.27,286.2616,89.4568,3953.9884
43970,8,2011-07-11,2011-07-23,2011-07-18,5,True,,16684,,9,29208,29208,1,535.0,3578.27,286.2616,89.4568,3953.9884
43971,8,2011-07-11,2011-07-23,2011-07-18,5,True,,16657,,9,13844,13844,1,535.0,3578.27,286.2616,89.4568,3953.9884
43972,8,2011-07-12,2011-07-24,2011-07-19,5,True,,21939,,6,25027,25027,1,550.0,3578.27,286.2616,89.4568,3953.9884
43973,8,2011-07-12,2011-07-24,2011-07-19,5,True,,28039,,4,13444,13444,1,,3578.27,286.2616,89.4568,3953.9884
43974,8,2011-07-12,2011-07-24,2011-07-19,5,True,,13687,,10,25873,25873,1,555.0,3578.27,286.2616,89.4568,3953.9884
43975,8,2011-07-12,2011-07-24,2011-07-19,5,True,,13540,,8,24395,24395,1,552.0,3578.27,286.2616,89.4568,3953.9884
43976,8,2011-07-12,2011-07-24,2011-07-19,5,True,,28063,,4,18656,18656,1,,3578.27,286.2616,89.4568,3953.9884
43977,8,2011-07-12,2011-07-24,2011-07-19,5,True,,16703,,9,25353,25353,1,548.0,3578.27,286.2616,89.4568,3953.9884
43978,8,2011-07-13,2011-07-25,2011-07-20,5,True,,28030,,1,25351,25351,1,,3578.27,286.2616,89.4568,3953.9884
43979,8,2011-07-13,2011-07-25,2011-07-20,5,True,,14576,,1,12682,12682,1,,699.0982,55.9279,17.4775,772.5036
43980,8,2011-07-13,2011-07-25,2011-07-20,5,True,,11048,,9,22583,22583,1,561.0,3374.99,269.9992,84.3748,3729.364
43981,8,2011-07-13,2011-07-25,2011-07-20,5,True,,16664,,9,18948,18948,1,561.0,3578.27,286.2616,89.4568,3953.9884
43982,8,2011-07-13,2011-07-25,2011-07-20,5,True,,25271,,9,25894,25894,1,561.0,699.0982,55.9279,17.4775,772.5036
43983,8,2011-07-14,2011-07-26,2011-07-21,5,True,,28017,,1,27287,27287,1,,3578.27,286.2616,89.4568,3953.9884
43984,8,2011-07-14,2011-07-26,2011-07-21,5,True,,13545,,8,18444,18444,1,578.0,3578.27,286.2616,89.4568,3953.9884
43985,8,2011-07-14,2011-07-26,2011-07-21,5,True,,13515,,8,13896,13896,1,578.0,3578.27,286.2616,89.4568,3953.9884
43986,8,2011-07-14,2011-07-26,2011-07-21,5,True,,28070,,4,24410,24410,1,,3578.27,286.2616,89.4568,3953.9884
43987,8,2011-07-15,2011-07-27,2011-07-22,5,True,,28042,,4,28003,28003,1,,3578.27,286.2616,89.4568,3953.9884
43988,8,2011-07-15,2011-07-27,2011-07-22,5,True,,11244,,10,21821,21821,1,594.0,3399.99,271.9992,84.9998,3756.989
43989,8,2011-07-15,2011-07-27,2011-07-22,5,True,,28083,,4,29742,29742,1,,3578.27,286.2616,89.4568,3953.9884
43990,8,2011-07-15,2011-07-27,2011-07-22,5,True,,25872,,1,17167,17167,1,,3399.99,271.9992,84.9998,3756.989
43991,8,2011-07-15,2011-07-27,2011-07-22,5,True,,16660,,9,23489,23489,1,587.0,3578.27,286.2616,89.4568,3953.9884
43992,8,2011-07-15,2011-07-27,2011-07-22,5,True,,16638,,9,26991,26991,1,587.0,3578.27,286.2616,89.4568,3953.9884
43993,8,2011-07-17,2011-07-29,2011-07-24,5,True,,16929,,9,19246,19246,1,613.0,3578.27,286.2616,89.4568,3953.9884
43994,8,2011-07-18,2011-07-30,2011-07-25,5,True,,27681,,4,20835,20835,1,,3578.27,286.2616,89.4568,3953.9884
43995,8,2011-07-18,2011-07-30,2011-07-25,5,True,,21813,,6,13493,13493,1,628.0,3578.27,286.2616,89.4568,3953.9884
43996,8,2011-07-18,2011-07-30,2011-07-25,5,True,,27920,,4,28195,28195,1,,3578.27,286.2616,89.4568,3953.9884
43997,8,2011-07-18,2011-07-30,2011-07-25,5,True,,28022,,4,26341,26341,1,,3578.27,286.2616,89.4568,3953.9884
43998,8,2011-07-18,2011-07-30,2011-07-25,5,True,,11033,,9,18528,18528,1,626.0,3374.99,269.9992,84.3748,3729.364
43999,8,2011-07-18,2011-07-30,2011-07-25,5,True,,28047,,1,19357,19357,1,,3578.27,286.2616,89.4568,3953.9884
44000,8,2011-07-19,2011-07-31,2011-07-26,5,True,,27918,,4,21592,21592,1,,3578.27,286.2616,89.4568,3953.9884
44001,8,2011-07-19,2011-07-31,2011-07-26,5,True,,28044,,4,24719,24719,1,,3578.27,286.2616,89.4568,3953.9884
44002,8,2011-07-19,2011-07-31,2011-07-26,5,True,,14572,,4,16629,16629,1,,699.0982,55.9279,17.4775,772.5036
44003,8,2011-07-19,2011-07-31,2011-07-26,5,True,,19325,,8,21119,21119,1,643.0,699.0982,55.9279,17.4775,772.5036
44004,8,2011-07-19,2011-07-31,2011-07-26,5,True,,28061,,4,26326,26326,1,,3578.27,286.2616,89.4568,3953.9884
44005,8,2011-07-19,2011-07-31,2011-07-26,5,True,,26629,,6,16299,16299,1,641.0,699.0982,55.9279,17.4775,772.5036
44006,8,2011-07-19,2011-07-31,2011-07-26,5,True,,16744,,9,21462,21462,1,639.0,3578.27,286.2616,89.4568,3953.9884
44007,8,2011-07-19,2011-07-31,2011-07-26,5,True,,25555,,9,13775,13775,1,639.0,699.0982,55.9279,17.4775,772.5036
44008,8,2011-07-20,2011-08-01,2011-07-27,5,True,,27678,,1,25531,25531,1,,3578.27,286.2616,89.4568,3953.9884
44009,8,2011-07-20,2011-08-01,2011-07-27,5,True,,27759,,1,16988,16988,1,,3578.27,286.2616,89.4568,3953.9884
44010,8,2011-07-20,2011-08-01,2011-07-27,5,True,,13680,,10,16926,16926,1,659.0,3578.27,286.2616,89.4568,3953.9884
44011,8,2011-07-20,2011-08-01,2011-07-27,5,True,,13514,,8,28923,28923,1,656.0,3578.27,286.2616,89.4568,3953.9884
44012,8,2011-07-20,2011-08-01,2011-07-27,5,True,,11052,,9,24347,24347,1,652.0,3374.99,269.9992,84.3748,3729.364
44013,8,2011-07-20,2011-08-01,2011-07-27,5,True,,16928,,9,24913,24913,1,652.0,3578.27,286.2616,89.4568,3953.9884
44014,8,2011-07-21,2011-08-02,2011-07-28,5,True,,27917,,4,17086,17086,1,,3578.27,286.2616,89.4568,3953.9884
44015,8,2011-07-21,2011-08-02,2011-07-28,5,True,,13693,,10,17306,17306,1,672.0,3578.27,286.2616,89.4568,3953.9884
44016,8,2011-07-21,2011-08-02,2011-07-28,5,True,,11247,,10,14898,14898,1,672.0,3374.99,269.9992,84.3748,3729.364
44017,8,2011-07-21,2011-08-02,2011-07-28,5,True,,28078,,1,26037,26037,1,,3578.27,286.2616,89.4568,3953.9884
44018,8,2011-07-21,2011-08-02,2011-07-28,5,True,,25876,,1,26090,26090,1,,3374.99,269.9992,84.3748,3729.364
44019,8,2011-07-21,2011-08-02,2011-07-28,5,True,,16701,,9,11429,11429,1,665.0,3578.27,286.2616,89.4568,3953.9884
44020,8,2011-07-21,2011-08-02,2011-07-28,5,True,,16931,,9,13520,13520,1,665.0,3578.27,286.2616,89.4568,3953.9884
44021,8,2011-07-21,2011-08-02,2011-07-28,5,True,,11032,,9,25324,25324,1,665.0,3374.99,269.9992,84.3748,3729.364
44022,8,2011-07-22,2011-08-03,2011-07-29,5,True,,22008,,6,21025,21025,1,680.0,3578.27,286.2616,89.4568,3953.9884
44023,8,2011-07-22,2011-08-03,2011-07-29,5,True,,19830,,6,12371,12371,1,680.0,3374.99,269.9992,84.3748,3729.364
44024,8,2011-07-22,2011-08-03,2011-07-29,5,True,,16663,,9,14001,14001,1,678.0,3578.27,286.2616,89.4568,3953.9884
44025,8,2011-07-22,2011-08-03,2011-07-29,5,True,,16708,,9,25292,25292,1,678.0,3578.27,286.2616,89.4568,3953.9884
44026,8,2011-07-22,2011-08-03,2011-07-29,5,True,,17045,,9,29375,29375,1,678.0,3578.27,286.2616,89.4568,3953.9884
44027,8,2011-07-23,2011-08-04,2011-07-30,5,True,,21921,,6,13324,13324,1,693.0,3578.27,286.2616,89.4568,3953.9884
44028,8,2011-07-23,2011-08-04,2011-07-30,5,True,,17048,,9,27841,27841,1,691.0,3578.27,286.2616,89.4568,3953.9884
44029,8,2011-07-23,2011-08-04,2011-07-30,5,True,,11050,,9,26423,26423,1,691.0,3374.99,269.9992,84.3748,3729.364
44030,8,2011-07-24,2011-08-05,2011-07-31,5,True,,12131,,7,24044,24044,1,710.0,3578.27,286.2616,89.4568,3953.9884
44031,8,2011-07-24,2011-08-05,2011-07-31,5,True,,13689,,10,24291,24291,1,711.0,3578.27,286.2616,89.4568,3953.9884
44032,8,2011-07-24,2011-08-05,2011-07-31,5,True,,11243,,10,22782,22782,1,711.0,3399.99,271.9992,84.9998,3756.989
44033,8,2011-07-24,2011-08-05,2011-07-31,5,True,,16693,,9,15526,15526,1,704.0,3578.27,286.2616,89.4568,3953.9884
44034,8,2011-07-24,2011-08-05,2011-07-31,5,True,,16702,,9,28770,28770,1,704.0,3578.27,286.2616,89.4568,3953.9884
44035,8,2011-07-24,2011-08-05,2011-07-31,5,True,,16707,,9,28217,28217,1,704.0,3578.27,286.2616,89.4568,3953.9884
44036,8,2011-07-24,2011-08-05,2011-07-31,5,True,,17046,,9,13001,13001,1,704.0,3578.27,286.2616,89.4568,3953.9884
44037,8,2011-07-24,2011-08-05,2011-07-31,5,True,,25272,,9,22224,22224,1,704.0,699.0982,55.9279,17.4775,772.5036
44038,8,2011-07-24,2011-08-05,2011-07-31,5,True,,25868,,4,21186,21186,1,,3399.99,271.9992,84.9998,3756.989
44039,8,2011-07-25,2011-08-06,2011-08-01,5,True,,17971,,7,12447,12447,1,723.0,699.0982,55.9279,17.4775,772.5036
44040,8,2011-07-25,2011-08-06,2011-08-01,5,True,,11057,,9,26048,26048,1,717.0,3374.99,269.9992,84.3748,3729.364
44041,8,2011-07-25,2011-08-06,2011-08-01,5,True,,16742,,9,26228,26228,1,717.0,3578.27,286.2616,89.4568,3953.9884
44042,8,2011-07-26,2011-08-07,2011-08-02,5,True,,13678,,10,13496,13496,1,737.0,3578.27,286.2616,89.4568,3953.9884
44043,8,2011-07-26,2011-08-07,2011-08-02,5,True,,13679,,10,26729,26729,1,737.0,3578.27,286.2616,89.4568,3953.9884
44044,8,2011-07-26,2011-08-07,2011-08-02,5,True,,13690,,10,14914,14914,1,737.0,3578.27,286.2616,89.4568,3953.9884
